recall_id,title,organization,product_name,issue,category,updated_at,data_received_at,issue_category
76995,Transport Canada Recall - 2025052 - GENERAL MOTORS,TC,Light Truck & Van recalled by GENERAL MOTORS,Structure,,2025-02-20,2025-06-20 15:13:01.237253,Light Truck & Van
76988,Med-Rx Medication/Primary Solution Administration Kit,Medical devices,Med-Rx Medication/Primary Solution Administration Kit,Performance,,2025-02-20,2025-06-20 15:13:01.237253,General hospital and personal use
76984,MassCheck® and 3PLUS1® Antimycotic Drugs/Extended Plasma Controls,Medical devices,MassCheck® and 3PLUS1® Antimycotic Drugs/Extended Plasma Controls,Performance,,2025-02-20,2025-06-20 15:13:01.237253,Chemistry
76971,Rubio Monocoat Oil Plus 2C Interior Wood Stain and Finish Kits recalled due to improper labelling,Consumer product safety,Rubio Monocoat Oil Plus 2C Interior Wood Stain and Finish,Labelling and packaging,,2025-02-20,2025-06-20 15:13:01.237253,Chemicals
73910,Transport Canada Recall - 2023339 - YAMAHA,TC,Motorcycle recalled by YAMAHA,Engine,,2025-02-20,2025-06-20 15:13:01.237253,Motorcycle
76942,Sauder Woodworking Clothing Storage Unit Tip-Over Restraint Straps recalled due to tip-over and entrapment hazards to children ,Consumer product safety,"Sauder, and Sauder Beginnings, tip-over restraint straps sold with Dressers, and 4-Drawer Chests ",Tip-over hazard - Entrapment hazard,,2025-02-20,2025-06-20 15:13:01.237253,Household items
76897,Kubota MX5400DTC tractor recalled due to risk of physical hazard,Consumer product safety,Kubota MX5400DTC tractors,Physical hazard,,2025-02-20,2025-06-20 15:13:01.237253,Other
75780,BISSELL® brand Steam Shot™ Handheld Steam Cleaner recalled due to potential burn hazard ,Consumer product safety,BISSELL® brand Steam Shot™ Handheld Steam Cleaner,Burn hazard,,2025-02-20,2025-06-20 15:13:01.237253,Household items
76996,Transport Canada Recall - 2025053 - HINO,TC,Truck - Med. & H.D. recalled by HINO,Brakes,Med. & H.D.,2025-02-20,2025-06-20 15:13:01.237253,Truck
76976,Swiss Chalet brand Chicken breast nuggets recalled due to pieces of bone,CFIA,Chicken breast nuggets,Extraneous Material,,2025-02-19,2025-06-20 15:13:01.237253,Frozen
76982,Smiths Medical Airway Adapters,Medical devices,Smiths Medical Airway Adapters,Performance,,2025-02-19,2025-06-20 15:13:01.237253,Anaesthesiology
76978,IntelePACS (Image Fusion Module),Medical devices,IntelePACS (Image Fusion Module),Performance,,2025-02-19,2025-06-20 15:13:01.237253,Radiology
76977,Access 2 Immunoassay Analyzers,Medical devices,Access 2 Immunoassay Analyzers,Performance,,2025-02-19,2025-06-20 15:13:01.237253,Chemistry
76980,Palm Bites brand Date Squares recalled due to Salmonella,CFIA,"Original Date Square, Chocolate Date Square",Salmonella,,2025-02-19,2025-06-20 15:13:01.237253,"Candy, confectionary, snacks and sweeteners"
76973,John Deere ZTrak™ Zero Turn Mowers with Kawasaki Engines recalled due to fire and burn hazards,Consumer product safety,John Deere ZTrak™ Zero Turn Mowers with Kawasaki Engines,Fire hazard - Burn hazard,,2025-02-19,2025-06-20 15:13:01.237253,Other
76386,Transport Canada Recall - 2024606 - HONDA,TC,SUV recalled by HONDA,Fuel System,Car,2025-02-19,2025-06-20 15:13:01.237253,SUV
76332,Transport Canada Recall - 2024588 - HONDA,TC,Car recalled by HONDA,Steering,Car,2025-02-19,2025-06-20 15:13:01.237253,SUV
76117,Transport Canada Recall - 2024462 - FORD,TC,SUV recalled by FORD,Engine,,2025-02-19,2025-06-20 15:13:01.237253,SUV
76966,LoGest climbing ropes recalled due to fall hazard  ,Consumer product safety,LoGest Climbing Ropes with Carabiners and LoGest Climbing Ropes with Heavy-Duty Metal Hooks,Fall hazard,,2025-02-19,2025-06-20 15:13:01.237253,Sports and fitness
76815,Powerextra 4000mAh V6 Battery Replacement for Portable Vacuums recalled due to fire hazard,Consumer product safety,Powerextra 4000mAh V6 Battery Replacement for Portable Vacuums,Fire hazard,,2025-02-18,2025-06-20 15:13:01.237253,Electronics
76967,NOW Eucalyptus Globulus Oil recalled due to lack of labelling information,Consumer product safety,NOW Eucalyptus Globulus Oil ,Labelling and packaging,,2025-02-18,2025-06-20 15:13:01.237253,Chemicals
76970,BD ChloraPrep™ Clear:  Affected lot may contain the presence of Aspergillus penicilloides ,Drugs and health products,BD ChloraPrep™ Clear - 1mL Applicator,Product quality,,2025-02-18,2025-06-20 15:13:01.237253,Drugs
76972,CISATRACURIUM BESYLATE INJECTION USP MULTIDOSE: The level of the degradation product Benzaldehyde is out of specification in the affected lots.,Drugs and health products,CISATRACURIUM BESYLATE INJECTION USP MULTIDOSE,Product quality,,2025-02-18,2025-06-20 15:13:01.237253,Drugs
76974,Origin Data Management Software,Medical devices,Origin Data Management Software,Performance,,2025-02-18,2025-06-20 15:13:01.237253,General hospital and personal use
76983,Transport Canada Recall - 2025078 - MASERATI,TC,SUV recalled by MASERATI,Visual System,Car,2025-02-18,2025-06-20 15:13:01.237253,SUV
76965,Hamilton C2 and C3 Intensive Care Ventilators,Medical devices,Hamilton C2 and C3 Intensive Care Ventilators,Performance,,2025-02-17,2025-06-20 15:13:01.237253,Anaesthesiology
76975,Transport Canada Recall - 2025068 - PORSCHE,TC,Car recalled by PORSCHE,Lights And Instruments,,2025-02-17,2025-06-20 15:13:01.237253,Car
76969,Vaaniy Foods brand Frozen Porotta Catering Pack recalled due to undeclared milk,CFIA,Frozen Porotta Catering Pack,Milk,,2025-02-17,2025-06-20 15:13:01.237253,Grain products
76855,Transport Canada Recall - 2025008 - FOREST RIVER,TC,RV Trailer recalled by FOREST RIVER,Accessories,RV Trailer,2025-02-17,2025-06-20 15:13:01.237253,Motorhome
76951,CanWe Growers Inc. recalls one lot of 7ASHISH - Lebanese Blonde cannabis extract,Controlled substances and cannabis,"7ASHISH - Lebanese Blonde cannabis extract, Lot CW24LBD0001HS",Labelling and packaging,,2025-02-17,2025-06-20 15:13:01.237253,Cannabis
76949,Certain MEC Toaster and Toaster Bunting Suits recalled due to mould hazard ,Consumer product safety,MEC Toaster and Toaster Bunting Suits,Microbial hazard,,2025-02-17,2025-06-20 15:13:01.237253,Clothing
76960,Certain Tumblers Pizza brand U Bake Pizzas recalled due to undeclared Mustard,CFIA,"All Dressed Pizza (U Bake), Super Pizza (U Bake)",Mustard,,2025-02-15,2025-06-20 15:13:01.237253,Multiple food items
76958,Introcan Safety® 3 Closed IV Catheter,Medical devices,Introcan Safety® 3 Closed IV Catheter,Performance,,2025-02-14,2025-06-20 15:13:01.237253,General hospital and personal use
76964,Transport Canada Recall - 2025075 - LAND ROVER,TC,SUV recalled by LAND ROVER,Airbag,,2025-02-14,2025-06-20 15:13:01.237253,SUV
76963,Transport Canada Recall - 2025074 - LAND ROVER,TC,SUV recalled by LAND ROVER,Airbag,,2025-02-14,2025-06-20 15:13:01.237253,SUV
76962,Transport Canada Recall - 2025066 - VOLKSWAGEN,TC,SUV recalled by VOLKSWAGEN,Visual System,,2025-02-14,2025-06-20 15:13:01.237253,SUV
77062,"8 Cakes brand chocolate products recalled due to improperly declared wheat, walnut, sesame, soy and milk",CFIA,Chocolate products,Wheat - Sesame seeds - Soy - Tree nut - Milk,,2025-02-14,2025-06-20 15:13:01.237253,"Candy, confectionary, snacks and sweeteners"
76950,Reese branded hitch receiver locks recalled due to potential crash hazard ,Consumer product safety,Reese branded hitch receiver locks,Crash hazard,,2025-02-14,2025-06-20 15:13:01.237253,Other
76684,Transport Canada Recall - 2024723 - VOLKSWAGEN,TC,Car recalled by VOLKSWAGEN,High Voltage,Car,2025-02-14,2025-06-20 15:13:01.237253,SUV
65717,Transport Canada Recall - 2021136 - LAND ROVER,TC,SUV recalled by LAND ROVER,Airbag,,2025-02-14,2025-06-20 15:13:01.237253,SUV
76765,Transport Canada Recall - 2024769 - LAND ROVER,TC,SUV recalled by LAND ROVER,Visual System,,2025-02-14,2025-06-20 15:13:01.237253,SUV
76756,Canyon Speedmax Bikes recalled due to injury hazard ,Consumer product safety,Canyon Speedmax CF bike models R073 and R41 equipped with V21 Aerostem,Injury hazard,,2025-02-13,2025-06-20 15:13:01.237253,Sports and fitness
76945,Ortho Optix Reader,Medical devices,Ortho Optix Reader,Performance,,2025-02-13,2025-06-20 15:13:01.237253,Haematology
76947,DLP Antegrade Aortic Root Cardioplegia Cannulae,Medical devices,DLP Antegrade Aortic Root Cardioplegia Cannulae,Performance,,2025-02-13,2025-06-20 15:13:01.237253,Cardiovascular
76948,MiniMed and Paradigm Insulin Pumps,Medical devices,MiniMed and Paradigm Insulin Pumps,Performance,,2025-02-13,2025-06-20 15:13:01.237253,General hospital and personal use
76937,Solo stove Smokeless Gel Fuel recalled due to improper labelling,Consumer product safety,solo stove Smokeless Gel Fuel,Labelling and packaging,,2025-02-12,2025-06-20 15:13:01.237253,Chemicals
76943,Aluminium Lifter Carlo Comfort GP L,Medical devices,Aluminium Lifter Carlo Comfort GP L,Performance,,2025-02-12,2025-06-20 15:13:01.237253,General hospital and personal use
76953,Transport Canada Recall - 2025048 - POLARIS,TC,Restricted-Use Vehicle recalled by POLARIS,Structure,,2025-02-12,2025-06-20 15:13:01.237253,Restricted-Use Vehicle
76955,Transport Canada Recall - 2025050 - TOYOTA,TC,Car recalled by TOYOTA,Seats And Restraints,SUV,2025-02-12,2025-06-20 15:13:01.237253,Car
76956,Transport Canada Recall - 2025051 - TOYOTA,TC,Light Truck & Van recalled by TOYOTA,Brakes,,2025-02-12,2025-06-20 15:13:01.237253,Light Truck & Van
76968,Real Fish Cake brand Frozen Par Fried Fish Cake recalled due to undeclared egg,CFIA,Frozen Par Fried Fish Cake,Egg,,2025-02-12,2025-06-20 15:13:01.237253,Frozen
76938,Christie brand Original Mini Ritz Crackers recalled due to undeclared milk,CFIA,Original Mini Ritz Crackers,Milk,,2025-02-11,2025-06-20 15:13:01.237253,Other
76821,Transport Canada Recall - 2024781 - FORD,TC,SUV recalled by FORD,High Voltage,,2025-02-11,2025-06-20 15:13:01.237253,SUV
76940,Transport Canada Recall - 2025042 - FORD,TC,SUV recalled by FORD,Visual System,,2025-02-10,2025-06-20 15:13:01.237253,SUV
76941,Transport Canada Recall - 2025044 - YAMAHA,TC,Motorcycle recalled by YAMAHA,Brakes,,2025-02-10,2025-06-20 15:13:01.237253,Motorcycle
76924,amika Mirrorball High Shine + Protect Antioxidant Shampoo recalled due to microbial contamination,Consumer product safety,amika Mirrorball High Shine + Protect Antioxidant Shampoo,Microbial hazard,,2025-02-07,2025-06-20 15:13:01.237253,Beauty and personal care
76935,Lambert brand Frozen Yogurt Strawberries & Cream recalled due to undeclared egg,CFIA,Frozen Yogurt Strawberries & Cream,Egg,,2025-02-07,2025-06-20 15:13:01.237253,Dairy
76936,"Cucina & Amore brand Pesto Alla Genovese Basil recalled due to undeclared Brazil nuts, milk, and pine nuts",CFIA,Pesto Alla Genovese Basil,Tree nut - Milk,,2025-02-06,2025-06-20 15:13:01.237253,Other
76934,Transport Canada Recall - 2025046 - JAYCO,TC,RV Trailer recalled by JAYCO,Label,,2025-02-06,2025-06-20 15:13:01.237253,RV Trailer
76925,BIOV Health Calcium (Carbonate) recall due to deficiencies in Good Manufacturing Practices (GMP),Drugs and health products,BIOV Health Calcium (Carbonate) 300 mg Chewable Tablets,Product quality,,2025-02-06,2025-06-20 15:13:01.237253,Natural health products
76931,Transport Canada Recall - 2025041 - MERCEDES-BENZ,TC,SUV recalled by MERCEDES-BENZ,High Voltage,,2025-02-06,2025-06-20 15:13:01.237253,SUV
76930,Transport Canada Recall - 2025036 - PACCAR,TC,Truck - Med. & H.D. recalled by PACCAR,Lights And Instruments,Med. & H.D.,2025-02-06,2025-06-20 15:13:01.237253,Truck
76929,Transport Canada Recall - 2025035 - DAIMLER TRUCK NORTH AMERICA,TC,Motorhome recalled by DAIMLER TRUCK NORTH AMERICA,Fuel System,,2025-02-06,2025-06-20 15:13:01.237253,Motorhome
76928,Transport Canada Recall - 2025034 - TESLA,TC,SUV recalled by TESLA,Steering,SUV,2025-02-06,2025-06-20 15:13:01.237253,Car
76927,Transport Canada Recall - 2025032 - SUBARU,TC,SUV recalled by SUBARU,Wheels,,2025-02-06,2025-06-20 15:13:01.237253,SUV
76933,Transport Canada Recall - 2025045 - NEW FLYER,TC,Bus recalled by NEW FLYER,Fuel System,,2025-02-06,2025-06-20 15:13:01.237253,Bus
76912,Heater-Cooler Unit HCU 40,Medical devices,Heater-Cooler Unit HCU 40,Performance,,2025-02-06,2025-06-20 15:13:01.237253,General hospital and personal use
76910,Patient Tables of Philips Allura and Azurion systems,Medical devices,Patient Tables of Philips Allura and Azurion systems,Performance,,2025-02-06,2025-06-20 15:13:01.237253,Radiology
76904,ADM Accessories 532nm Green Laser Pointer recalled due to eye injury hazard,Consumer product safety,ADM Accessories 532nm Green Laser Pointer,Injury hazard,,2025-02-06,2025-06-20 15:13:01.237253,Electronics
76902,Ryobi battery-powered mowers recalled due to potential fire hazard ,Consumer product safety,RYOBI 40 Volt Brushless 21” Cordless Walk-Behind Mowers  ,Fire hazard,,2025-02-06,2025-06-20 15:13:01.237253,Tools and accessories
76901,ARIENS DELUXE - PLATINUM - and PROFESSIONAL-Series Snow Throwers recalled due to injury hazard  ,Consumer product safety,ARIENS DELUXE - PLATINUM - and PROFESSIONAL-Series Snow Throwers,Injury hazard,,2025-02-06,2025-06-20 15:13:01.237253,Outdoor living
76814,Bobcat & Steiner AirFX Finish Mower Deck Attachment recalled due to injury hazard ,Consumer product safety,Bobcat & Steiner AirFX Finish Mower Deck,Injury hazard,,2025-02-06,2025-06-20 15:13:01.237253,Outdoor living
76717,First Act America’s Got Talent (AGT) Microphone recalled due to fire hazard ,Consumer product safety,First Act America’s Got Talent Microphone ,Fire hazard,,2025-02-06,2025-06-20 15:13:01.237253,Toys and games
76911,Aesculap AG Haemostatic Forceps,Medical devices,Aesculap AG Haemostatic Forceps,Performance,,2025-02-06,2025-06-20 15:13:01.237253,General and plastic surgery
76908,VNS Therapy SenTiva® Duo Generator,Medical devices,VNS Therapy SenTiva® Duo Generator,Performance,,2025-02-05,2025-06-20 15:13:01.237253,Neurology
76994,"Cape Herb & Spice brand Rainbow Peppercorns, Extra Bold Black Pepper, Atlantic Sea Salt, and Himalayan Pink Salt recalled due to pieces of plastic",CFIA,"Rainbow Peppercorns, Extra Bold Black Pepper, Atlantic Sea Salt, and Himalayan Pink Salt",Extraneous Material,,2025-02-05,2025-06-20 15:13:01.237253,Herbs and spices
76913,SENNA Tablet USP ; JAMP Senna ; Jamp - SENNA: total counts of yeasts and molds are out of specification,Drugs and health products,SENNA Tablet USP ; JAMP Senna ; Jamp - SENNA,Product safety,,2025-02-05,2025-06-20 15:13:01.237253,Natural health products
76909,VNS Therapy SenTiva Generators,Medical devices,VNS Therapy SenTiva Generators,Performance,,2025-02-05,2025-06-20 15:13:01.237253,Neurology
76907,VNS Therapy SenTiva® Generator,Medical devices,VNS Therapy SenTiva® Generator,Performance,,2025-02-05,2025-06-20 15:13:01.237253,Neurology
76906,Transport Canada Recall - 2025037 - TOYOTA,TC,SUV recalled by TOYOTA,Airbag,SUV - Car,2025-02-05,2025-06-20 15:13:01.237253,Light Truck & Van
76895,5 Pack Super Glue recalled due to improper labelling and lack of child-resistant packaging ,Consumer product safety,5 Pack Super Glue ,Labelling and packaging,,2025-02-05,2025-06-20 15:13:01.237253,Chemicals
76894,Duluth Trading Company Children’s Holiday Pajama Sets recalled due to Flammability Hazard,Consumer product safety,Duluth Trading Company Children’s Holiday Pajama Sets,Flammability hazard,,2025-02-05,2025-06-20 15:13:01.237253,Clothing
76325,Transport Canada Recall - 2024583 - PORSCHE,TC,Car recalled by PORSCHE,High Voltage,,2025-02-05,2025-06-20 15:13:01.237253,Car
76916,Transport Canada Recall - 2025022 - FORD,TC,Light Truck & Van recalled by FORD,Electrical,SUV,2025-02-04,2025-06-20 15:13:01.237253,Light Truck & Van
76923,Transport Canada Recall - 2025033 - FOREST RIVER,TC,RV Trailer recalled by FOREST RIVER,Label,,2025-02-04,2025-06-20 15:13:01.237253,RV Trailer
76922,Transport Canada Recall - 2025031 - MACK,TC,Truck - Med. & H.D. recalled by MACK,Brakes,Med. & H.D.,2025-02-04,2025-06-20 15:13:01.237253,Truck
76921,Transport Canada Recall - 2025030 - DUCATI,TC,Motorcycle recalled by DUCATI,Brakes,,2025-02-04,2025-06-20 15:13:01.237253,Motorcycle
76920,Transport Canada Recall - 2025029 - HONDA,TC,SUV recalled by HONDA,Fuel System,Car,2025-02-04,2025-06-20 15:13:01.237253,SUV
76919,Transport Canada Recall - 2025028 - HONDA,TC,SUV recalled by HONDA,Visual System,,2025-02-04,2025-06-20 15:13:01.237253,SUV
76917,Transport Canada Recall - 2025023 - FORD,TC,SUV recalled by FORD,Powertrain,,2025-02-04,2025-06-20 15:13:01.237253,SUV
76898,Ferinject: labelled with the incorrect vial size on the outer carton.,Drugs and health products,Ferinject,Labelling,,2025-02-04,2025-06-20 15:13:01.237253,Drugs
76915,Transport Canada Recall - 2025021 - KIA,TC,SUV recalled by KIA,Airbag,,2025-02-04,2025-06-20 15:13:01.237253,SUV
76914,David Roberts Gourmet brand Nut & Honey Mix recalled due to undeclared wheat and sesame,CFIA,Nut & Honey Mix,Wheat - Sesame seeds,,2025-02-04,2025-06-20 15:13:01.237253,"Nuts, grains, and seeds"
76900,Dexcom G6 Receiver,Medical devices,Dexcom G6 Receiver,Performance,,2025-02-04,2025-06-20 15:13:01.237253,Cardiovascular
76899,Da Vinci X and Xi Reusable Instruments With Jaws,Medical devices,Da Vinci X and Xi Reusable Instruments With Jaws,Performance,General hospital and personal use,2025-02-04,2025-06-20 15:13:01.237253,Gastroenterology and urology
76896,Da Vinci Xi Tenaculum Forceps and Retractor,Medical devices,Da Vinci Xi Tenaculum Forceps and Retractor,Performance,Gastroenterology and urology,2025-02-04,2025-06-20 15:13:01.237253,General hospital and personal use
76227,Transport Canada Recall - 2024542 - NISSAN,TC,Car recalled by NISSAN,High Voltage,,2025-02-04,2025-06-20 15:13:01.237253,Car
75596,Transport Canada Recall - 2024290 - BLUE BIRD,TC,School Bus recalled by BLUE BIRD,Fuel System,,2025-02-03,2025-06-20 15:13:01.237253,School Bus
76710,ACCOLADE™  and VISIONIST™ CRT-P Pacemakers,Medical devices,ACCOLADE™  and VISIONIST™ CRT-P Pacemakers,Performance,,2025-02-03,2025-06-20 15:13:01.237253,Cardiovascular
76889,Pipeline™ Vantage Embolization Device With Shield Technology™,Medical devices,Pipeline™ Vantage Embolization Device With Shield Technology™,Performance,,2025-02-03,2025-06-20 15:13:01.237253,Cardiovascular
