recall_id,title,organization,product_name,issue,category,updated_at,data_received_at
77007,Transport Canada Recall - 2025067 - PORSCHE,TC,Car recalled by PORSCHE,Seats And Restraints,Car,2025-02-20,2025-06-20 15:13:01.237253
77008,Transport Canada Recall - 2025081 - FORD,TC,Light Truck & Van recalled by FORD,Lights And Instruments,Light Truck & Van,2025-02-20,2025-06-20 15:13:01.237253
77009,Transport Canada Recall - 2025089 - VOLKSWAGEN,TC,Car recalled by VOLKSWAGEN,Visual System,Car,2025-02-20,2025-06-20 15:13:01.237253
77010,Transport Canada Recall - 2025092 - NEWMAR,TC,Motorhome recalled by NEWMAR,Fuel System,Motorhome,2025-02-20,2025-06-20 15:13:01.237253
76117,Transport Canada Recall - 2024462 - FORD,TC,SUV recalled by FORD,Engine,SUV,2025-02-19,2025-06-20 15:13:01.237253
76332,Transport Canada Recall - 2024588 - HONDA,TC,Car recalled by HONDA,Steering,SUV - Car,2025-02-19,2025-06-20 15:13:01.237253
76386,Transport Canada Recall - 2024606 - HONDA,TC,SUV recalled by HONDA,Fuel System,SUV - Car,2025-02-19,2025-06-20 15:13:01.237253
76966,LoGest climbing ropes recalled due to fall hazard  ,Consumer product safety,LoGest Climbing Ropes with Carabiners and LoGest Climbing Ropes with Heavy-Duty Metal Hooks,Fall hazard,Sports and fitness,2025-02-19,2025-06-20 15:13:01.237253
76973,John Deere ZTrak™ Zero Turn Mowers with Kawasaki Engines recalled due to fire and burn hazards,Consumer product safety,John Deere ZTrak™ Zero Turn Mowers with Kawasaki Engines,Fire hazard - Burn hazard,Other,2025-02-19,2025-06-20 15:13:01.237253
76976,Swiss Chalet brand Chicken breast nuggets recalled due to pieces of bone,CFIA,Chicken breast nuggets,Extraneous Material,Frozen,2025-02-19,2025-06-20 15:13:01.237253
76977,Access 2 Immunoassay Analyzers,Medical devices,Access 2 Immunoassay Analyzers,Performance,Chemistry,2025-02-19,2025-06-20 15:13:01.237253
76978,IntelePACS (Image Fusion Module),Medical devices,IntelePACS (Image Fusion Module),Performance,Radiology,2025-02-19,2025-06-20 15:13:01.237253
76980,Palm Bites brand Date Squares recalled due to Salmonella,CFIA,"Original Date Square, Chocolate Date Square",Salmonella,"Candy, confectionary, snacks and sweeteners",2025-02-19,2025-06-20 15:13:01.237253
76982,Smiths Medical Airway Adapters,Medical devices,Smiths Medical Airway Adapters,Performance,Anaesthesiology,2025-02-19,2025-06-20 15:13:01.237253
76815,Powerextra 4000mAh V6 Battery Replacement for Portable Vacuums recalled due to fire hazard,Consumer product safety,Powerextra 4000mAh V6 Battery Replacement for Portable Vacuums,Fire hazard,Electronics,2025-02-18,2025-06-20 15:13:01.237253
76967,NOW Eucalyptus Globulus Oil recalled due to lack of labelling information,Consumer product safety,NOW Eucalyptus Globulus Oil ,Labelling and packaging,Chemicals,2025-02-18,2025-06-20 15:13:01.237253
76970,BD ChloraPrep™ Clear:  Affected lot may contain the presence of Aspergillus penicilloides ,Drugs and health products,BD ChloraPrep™ Clear - 1mL Applicator,Product quality,Drugs,2025-02-18,2025-06-20 15:13:01.237253
76972,CISATRACURIUM BESYLATE INJECTION USP MULTIDOSE: The level of the degradation product Benzaldehyde is out of specification in the affected lots.,Drugs and health products,CISATRACURIUM BESYLATE INJECTION USP MULTIDOSE,Product quality,Drugs,2025-02-18,2025-06-20 15:13:01.237253
76974,Origin Data Management Software,Medical devices,Origin Data Management Software,Performance,General hospital and personal use,2025-02-18,2025-06-20 15:13:01.237253
76983,Transport Canada Recall - 2025078 - MASERATI,TC,SUV recalled by MASERATI,Visual System,SUV - Car,2025-02-18,2025-06-20 15:13:01.237253
76855,Transport Canada Recall - 2025008 - FOREST RIVER,TC,RV Trailer recalled by FOREST RIVER,Accessories,Motorhome - RV Trailer,2025-02-17,2025-06-20 15:13:01.237253
76949,Certain MEC Toaster and Toaster Bunting Suits recalled due to mould hazard ,Consumer product safety,MEC Toaster and Toaster Bunting Suits,Microbial hazard,Clothing,2025-02-17,2025-06-20 15:13:01.237253
76951,CanWe Growers Inc. recalls one lot of 7ASHISH - Lebanese Blonde cannabis extract,Controlled substances and cannabis,"7ASHISH - Lebanese Blonde cannabis extract, Lot CW24LBD0001HS",Labelling and packaging,Cannabis,2025-02-17,2025-06-20 15:13:01.237253
76965,Hamilton C2 and C3 Intensive Care Ventilators,Medical devices,Hamilton C2 and C3 Intensive Care Ventilators,Performance,Anaesthesiology,2025-02-17,2025-06-20 15:13:01.237253
76969,Vaaniy Foods brand Frozen Porotta Catering Pack recalled due to undeclared milk,CFIA,Frozen Porotta Catering Pack,Milk,Grain products,2025-02-17,2025-06-20 15:13:01.237253
76975,Transport Canada Recall - 2025068 - PORSCHE,TC,Car recalled by PORSCHE,Lights And Instruments,Car,2025-02-17,2025-06-20 15:13:01.237253
76960,Certain Tumblers Pizza brand U Bake Pizzas recalled due to undeclared Mustard,CFIA,"All Dressed Pizza (U Bake), Super Pizza (U Bake)",Mustard,Multiple food items,2025-02-15,2025-06-20 15:13:01.237253
65717,Transport Canada Recall - 2021136 - LAND ROVER,TC,SUV recalled by LAND ROVER,Airbag,SUV,2025-02-14,2025-06-20 15:13:01.237253
76684,Transport Canada Recall - 2024723 - VOLKSWAGEN,TC,Car recalled by VOLKSWAGEN,High Voltage,SUV - Car,2025-02-14,2025-06-20 15:13:01.237253
76765,Transport Canada Recall - 2024769 - LAND ROVER,TC,SUV recalled by LAND ROVER,Visual System,SUV,2025-02-14,2025-06-20 15:13:01.237253
76950,Reese branded hitch receiver locks recalled due to potential crash hazard ,Consumer product safety,Reese branded hitch receiver locks,Crash hazard,Other,2025-02-14,2025-06-20 15:13:01.237253
76958,Introcan Safety® 3 Closed IV Catheter,Medical devices,Introcan Safety® 3 Closed IV Catheter,Performance,General hospital and personal use,2025-02-14,2025-06-20 15:13:01.237253
76962,Transport Canada Recall - 2025066 - VOLKSWAGEN,TC,SUV recalled by VOLKSWAGEN,Visual System,SUV,2025-02-14,2025-06-20 15:13:01.237253
76963,Transport Canada Recall - 2025074 - LAND ROVER,TC,SUV recalled by LAND ROVER,Airbag,SUV,2025-02-14,2025-06-20 15:13:01.237253
76964,Transport Canada Recall - 2025075 - LAND ROVER,TC,SUV recalled by LAND ROVER,Airbag,SUV,2025-02-14,2025-06-20 15:13:01.237253
77062,"8 Cakes brand chocolate products recalled due to improperly declared wheat, walnut, sesame, soy and milk",CFIA,Chocolate products,Wheat - Sesame seeds - Soy - Tree nut - Milk,"Candy, confectionary, snacks and sweeteners",2025-02-14,2025-06-20 15:13:01.237253
76756,Canyon Speedmax Bikes recalled due to injury hazard ,Consumer product safety,Canyon Speedmax CF bike models R073 and R41 equipped with V21 Aerostem,Injury hazard,Sports and fitness,2025-02-13,2025-06-20 15:13:01.237253
76945,Ortho Optix Reader,Medical devices,Ortho Optix Reader,Performance,Haematology,2025-02-13,2025-06-20 15:13:01.237253
76947,DLP Antegrade Aortic Root Cardioplegia Cannulae,Medical devices,DLP Antegrade Aortic Root Cardioplegia Cannulae,Performance,Cardiovascular,2025-02-13,2025-06-20 15:13:01.237253
76948,MiniMed and Paradigm Insulin Pumps,Medical devices,MiniMed and Paradigm Insulin Pumps,Performance,General hospital and personal use,2025-02-13,2025-06-20 15:13:01.237253
76937,Solo stove Smokeless Gel Fuel recalled due to improper labelling,Consumer product safety,solo stove Smokeless Gel Fuel,Labelling and packaging,Chemicals,2025-02-12,2025-06-20 15:13:01.237253
76943,Aluminium Lifter Carlo Comfort GP L,Medical devices,Aluminium Lifter Carlo Comfort GP L,Performance,General hospital and personal use,2025-02-12,2025-06-20 15:13:01.237253
76953,Transport Canada Recall - 2025048 - POLARIS,TC,Restricted-Use Vehicle recalled by POLARIS,Structure,Restricted-Use Vehicle,2025-02-12,2025-06-20 15:13:01.237253
76955,Transport Canada Recall - 2025050 - TOYOTA,TC,Car recalled by TOYOTA,Seats And Restraints,Car - SUV,2025-02-12,2025-06-20 15:13:01.237253
76956,Transport Canada Recall - 2025051 - TOYOTA,TC,Light Truck & Van recalled by TOYOTA,Brakes,Light Truck & Van,2025-02-12,2025-06-20 15:13:01.237253
76968,Real Fish Cake brand Frozen Par Fried Fish Cake recalled due to undeclared egg,CFIA,Frozen Par Fried Fish Cake,Egg,Frozen,2025-02-12,2025-06-20 15:13:01.237253
76821,Transport Canada Recall - 2024781 - FORD,TC,SUV recalled by FORD,High Voltage,SUV,2025-02-11,2025-06-20 15:13:01.237253
76938,Christie brand Original Mini Ritz Crackers recalled due to undeclared milk,CFIA,Original Mini Ritz Crackers,Milk,Other,2025-02-11,2025-06-20 15:13:01.237253
76940,Transport Canada Recall - 2025042 - FORD,TC,SUV recalled by FORD,Visual System,SUV,2025-02-10,2025-06-20 15:13:01.237253
76941,Transport Canada Recall - 2025044 - YAMAHA,TC,Motorcycle recalled by YAMAHA,Brakes,Motorcycle,2025-02-10,2025-06-20 15:13:01.237253
76924,amika Mirrorball High Shine + Protect Antioxidant Shampoo recalled due to microbial contamination,Consumer product safety,amika Mirrorball High Shine + Protect Antioxidant Shampoo,Microbial hazard,Beauty and personal care,2025-02-07,2025-06-20 15:13:01.237253
76935,Lambert brand Frozen Yogurt Strawberries & Cream recalled due to undeclared egg,CFIA,Frozen Yogurt Strawberries & Cream,Egg,Dairy,2025-02-07,2025-06-20 15:13:01.237253
76717,First Act America’s Got Talent (AGT) Microphone recalled due to fire hazard ,Consumer product safety,First Act America’s Got Talent Microphone ,Fire hazard,Toys and games,2025-02-06,2025-06-20 15:13:01.237253
76814,Bobcat & Steiner AirFX Finish Mower Deck Attachment recalled due to injury hazard ,Consumer product safety,Bobcat & Steiner AirFX Finish Mower Deck,Injury hazard,Outdoor living,2025-02-06,2025-06-20 15:13:01.237253
76901,ARIENS DELUXE - PLATINUM - and PROFESSIONAL-Series Snow Throwers recalled due to injury hazard  ,Consumer product safety,ARIENS DELUXE - PLATINUM - and PROFESSIONAL-Series Snow Throwers,Injury hazard,Outdoor living,2025-02-06,2025-06-20 15:13:01.237253
76902,Ryobi battery-powered mowers recalled due to potential fire hazard ,Consumer product safety,RYOBI 40 Volt Brushless 21” Cordless Walk-Behind Mowers  ,Fire hazard,Tools and accessories,2025-02-06,2025-06-20 15:13:01.237253
76904,ADM Accessories 532nm Green Laser Pointer recalled due to eye injury hazard,Consumer product safety,ADM Accessories 532nm Green Laser Pointer,Injury hazard,Electronics,2025-02-06,2025-06-20 15:13:01.237253
76910,Patient Tables of Philips Allura and Azurion systems,Medical devices,Patient Tables of Philips Allura and Azurion systems,Performance,Radiology,2025-02-06,2025-06-20 15:13:01.237253
76911,Aesculap AG Haemostatic Forceps,Medical devices,Aesculap AG Haemostatic Forceps,Performance,General and plastic surgery,2025-02-06,2025-06-20 15:13:01.237253
76912,Heater-Cooler Unit HCU 40,Medical devices,Heater-Cooler Unit HCU 40,Performance,General hospital and personal use,2025-02-06,2025-06-20 15:13:01.237253
76925,BIOV Health Calcium (Carbonate) recall due to deficiencies in Good Manufacturing Practices (GMP),Drugs and health products,BIOV Health Calcium (Carbonate) 300 mg Chewable Tablets,Product quality,Natural health products,2025-02-06,2025-06-20 15:13:01.237253
76927,Transport Canada Recall - 2025032 - SUBARU,TC,SUV recalled by SUBARU,Wheels,SUV,2025-02-06,2025-06-20 15:13:01.237253
76928,Transport Canada Recall - 2025034 - TESLA,TC,SUV recalled by TESLA,Steering,Car - SUV,2025-02-06,2025-06-20 15:13:01.237253
76929,Transport Canada Recall - 2025035 - DAIMLER TRUCK NORTH AMERICA,TC,Motorhome recalled by DAIMLER TRUCK NORTH AMERICA,Fuel System,Motorhome,2025-02-06,2025-06-20 15:13:01.237253
76930,Transport Canada Recall - 2025036 - PACCAR,TC,Truck - Med. & H.D. recalled by PACCAR,Lights And Instruments,Truck - Med. & H.D.,2025-02-06,2025-06-20 15:13:01.237253
76931,Transport Canada Recall - 2025041 - MERCEDES-BENZ,TC,SUV recalled by MERCEDES-BENZ,High Voltage,SUV,2025-02-06,2025-06-20 15:13:01.237253
76933,Transport Canada Recall - 2025045 - NEW FLYER,TC,Bus recalled by NEW FLYER,Fuel System,Bus,2025-02-06,2025-06-20 15:13:01.237253
76934,Transport Canada Recall - 2025046 - JAYCO,TC,RV Trailer recalled by JAYCO,Label,RV Trailer,2025-02-06,2025-06-20 15:13:01.237253
76936,"Cucina & Amore brand Pesto Alla Genovese Basil recalled due to undeclared Brazil nuts, milk, and pine nuts",CFIA,Pesto Alla Genovese Basil,Tree nut - Milk,Other,2025-02-06,2025-06-20 15:13:01.237253
76325,Transport Canada Recall - 2024583 - PORSCHE,TC,Car recalled by PORSCHE,High Voltage,Car,2025-02-05,2025-06-20 15:13:01.237253
76894,Duluth Trading Company Children’s Holiday Pajama Sets recalled due to Flammability Hazard,Consumer product safety,Duluth Trading Company Children’s Holiday Pajama Sets,Flammability hazard,Clothing,2025-02-05,2025-06-20 15:13:01.237253
76895,5 Pack Super Glue recalled due to improper labelling and lack of child-resistant packaging ,Consumer product safety,5 Pack Super Glue ,Labelling and packaging,Chemicals,2025-02-05,2025-06-20 15:13:01.237253
76906,Transport Canada Recall - 2025037 - TOYOTA,TC,SUV recalled by TOYOTA,Airbag,Light Truck & Van - SUV - Car,2025-02-05,2025-06-20 15:13:01.237253
76907,VNS Therapy SenTiva® Generator,Medical devices,VNS Therapy SenTiva® Generator,Performance,Neurology,2025-02-05,2025-06-20 15:13:01.237253
76908,VNS Therapy SenTiva® Duo Generator,Medical devices,VNS Therapy SenTiva® Duo Generator,Performance,Neurology,2025-02-05,2025-06-20 15:13:01.237253
76909,VNS Therapy SenTiva Generators,Medical devices,VNS Therapy SenTiva Generators,Performance,Neurology,2025-02-05,2025-06-20 15:13:01.237253
76913,SENNA Tablet USP ; JAMP Senna ; Jamp - SENNA: total counts of yeasts and molds are out of specification,Drugs and health products,SENNA Tablet USP ; JAMP Senna ; Jamp - SENNA,Product safety,Natural health products,2025-02-05,2025-06-20 15:13:01.237253
76994,"Cape Herb & Spice brand Rainbow Peppercorns, Extra Bold Black Pepper, Atlantic Sea Salt, and Himalayan Pink Salt recalled due to pieces of plastic",CFIA,"Rainbow Peppercorns, Extra Bold Black Pepper, Atlantic Sea Salt, and Himalayan Pink Salt",Extraneous Material,Herbs and spices,2025-02-05,2025-06-20 15:13:01.237253
76227,Transport Canada Recall - 2024542 - NISSAN,TC,Car recalled by NISSAN,High Voltage,Car,2025-02-04,2025-06-20 15:13:01.237253
76896,Da Vinci Xi Tenaculum Forceps and Retractor,Medical devices,Da Vinci Xi Tenaculum Forceps and Retractor,Performance,General hospital and personal use - Gastroenterology and urology,2025-02-04,2025-06-20 15:13:01.237253
76898,Ferinject: labelled with the incorrect vial size on the outer carton.,Drugs and health products,Ferinject,Labelling,Drugs,2025-02-04,2025-06-20 15:13:01.237253
76899,Da Vinci X and Xi Reusable Instruments With Jaws,Medical devices,Da Vinci X and Xi Reusable Instruments With Jaws,Performance,Gastroenterology and urology - General hospital and personal use,2025-02-04,2025-06-20 15:13:01.237253
76900,Dexcom G6 Receiver,Medical devices,Dexcom G6 Receiver,Performance,Cardiovascular,2025-02-04,2025-06-20 15:13:01.237253
76914,David Roberts Gourmet brand Nut & Honey Mix recalled due to undeclared wheat and sesame,CFIA,Nut & Honey Mix,Wheat - Sesame seeds,"Nuts, grains, and seeds",2025-02-04,2025-06-20 15:13:01.237253
76915,Transport Canada Recall - 2025021 - KIA,TC,SUV recalled by KIA,Airbag,SUV,2025-02-04,2025-06-20 15:13:01.237253
76916,Transport Canada Recall - 2025022 - FORD,TC,Light Truck & Van recalled by FORD,Electrical,Light Truck & Van - SUV,2025-02-04,2025-06-20 15:13:01.237253
76917,Transport Canada Recall - 2025023 - FORD,TC,SUV recalled by FORD,Powertrain,SUV,2025-02-04,2025-06-20 15:13:01.237253
76919,Transport Canada Recall - 2025028 - HONDA,TC,SUV recalled by HONDA,Visual System,SUV,2025-02-04,2025-06-20 15:13:01.237253
76920,Transport Canada Recall - 2025029 - HONDA,TC,SUV recalled by HONDA,Fuel System,SUV - Car,2025-02-04,2025-06-20 15:13:01.237253
76921,Transport Canada Recall - 2025030 - DUCATI,TC,Motorcycle recalled by DUCATI,Brakes,Motorcycle,2025-02-04,2025-06-20 15:13:01.237253
76922,Transport Canada Recall - 2025031 - MACK,TC,Truck - Med. & H.D. recalled by MACK,Brakes,Truck - Med. & H.D.,2025-02-04,2025-06-20 15:13:01.237253
76923,Transport Canada Recall - 2025033 - FOREST RIVER,TC,RV Trailer recalled by FOREST RIVER,Label,RV Trailer,2025-02-04,2025-06-20 15:13:01.237253
75596,Transport Canada Recall - 2024290 - BLUE BIRD,TC,School Bus recalled by BLUE BIRD,Fuel System,School Bus,2025-02-03,2025-06-20 15:13:01.237253
76710,ACCOLADE™  and VISIONIST™ CRT-P Pacemakers,Medical devices,ACCOLADE™  and VISIONIST™ CRT-P Pacemakers,Performance,Cardiovascular,2025-02-03,2025-06-20 15:13:01.237253
76889,Pipeline™ Vantage Embolization Device With Shield Technology™,Medical devices,Pipeline™ Vantage Embolization Device With Shield Technology™,Performance,Cardiovascular,2025-02-03,2025-06-20 15:13:01.237253
76893,Lacosamide 10mg/ml : Presence of particulate matter in affected lot.,Drugs and health products,Lacosamide Injection 10mg/ml,Product quality,Drugs,2025-02-03,2025-06-20 15:13:01.237253
74010,Transport Canada Recall - 2023387 - NOVA BUS,TC,Bus recalled by NOVA BUS,Powertrain,Bus,2025-01-31,2025-06-20 15:13:01.237253
76123,Transport Canada Recall - 2024468 - BMW,TC,Car recalled by BMW,Engine,Car - SUV,2025-01-31,2025-06-20 15:13:01.237253
76289,Transport Canada Recall - 2024561 - BMW,TC,Motorcycle recalled by BMW,Electrical,Motorcycle,2025-01-31,2025-06-20 15:13:01.237253
76861,Transport Canada Recall - 2025015 - LAND ROVER,TC,SUV recalled by LAND ROVER,Visual System,SUV,2025-01-31,2025-06-20 15:13:01.237253
76882,Health Canada warns that infant self-feeding devices available on Walmart.ca Marketplace pose choking and aspiration hazards,Consumer product safety,Infant self-feeding devices,Choking hazard - Aspiration hazard,Household items,2025-01-31,2025-06-20 15:13:01.237253
76886,Jean Perrin brand Morbier (cheese) recalled due to pathogenic E.coli,CFIA,Morbier (cheese),E. Coli - other pathogenic,Dairy,2025-01-31,2025-06-20 15:13:01.237253
